--------------------
BDMEP - INMET
--------------------
Estação           : RECIFE  CURADO  - PE (OMM: 82900)
Latitude  (graus) : -8.05
Longitude (graus) : -34.95
Altitude  (metros): 10.00
Estação Operante
Inicio de operação: 07/07/1961
Periodo solicitado dos dados: 01/01/2000 a 12/12/2018
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, siga as instruções
--------------------
Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Umidade Relativa Media;
82900;30/08/2000;0000;;28.4;;6.9;71.25;
82900;30/08/2000;1200;1.1;;21;;;
82900;31/08/2000;0000;;28.7;;9;72.75;
82900;31/08/2000;1200;0;;24.4;;;
82900;01/09/2000;0000;;28.2;;7.6;73.5;
82900;01/09/2000;1200;7.2;;22;;;
82900;02/09/2000;0000;;27.8;;9.1;68.5;
82900;02/09/2000;1200;13.5;;22.3;;;
82900;03/09/2000;0000;;28.2;;9.7;80;
82900;03/09/2000;1200;0;;18.8;;;
82900;04/09/2000;0000;;29.4;;9.2;76.25;
82900;04/09/2000;1200;0.2;;20;;;
82900;05/09/2000;0000;;28.6;;2.4;88.5;
82900;05/09/2000;1200;5.8;;19.4;;;
82900;06/09/2000;0000;;29;;8.3;80.5;
82900;06/09/2000;1200;2.4;;21.4;;;
82900;07/09/2000;0000;;28;;1.3;81;
82900;07/09/2000;1200;4.7;;22;;;
82900;08/09/2000;0000;;26.9;;2.3;88.25;
82900;08/09/2000;1200;5.1;;22;;;
82900;09/09/2000;0000;;27.5;;2.4;93.5;
82900;09/09/2000;1200;4;;21;;;
82900;10/09/2000;0000;;27.6;;1.4;89;
82900;10/09/2000;1200;35.8;;22;;;
82900;11/09/2000;0000;;27.7;;2.4;81;
82900;11/09/2000;1200;6.1;;22;;;
82900;12/09/2000;0000;;28.7;;7;76.25;
82900;12/09/2000;1200;9.6;;22.6;;;
82900;13/09/2000;0000;;28.8;;6.6;85.75;
82900;13/09/2000;1200;13.7;;20.2;;;
82900;14/09/2000;0000;;28;;1.6;83.5;
82900;14/09/2000;1200;23.2;;23;;;
82900;15/09/2000;0000;;28.9;;5;82.75;
82900;15/09/2000;1200;4.9;;22;;;
82900;16/09/2000;0000;;28.1;;4.9;86.5;
82900;16/09/2000;1200;30.1;;23.5;;;
82900;17/09/2000;0000;;26.9;;0;86.75;
82900;17/09/2000;1200;108.9;;20.4;;;
82900;18/09/2000;0000;;27.9;;4.2;87;
82900;18/09/2000;1200;15.7;;22;;;
82900;19/09/2000;0000;;28.3;;6.8;82;
82900;19/09/2000;1200;26.1;;19.2;;;
82900;20/09/2000;0000;;27.7;;9;78.5;
82900;20/09/2000;1200;0.3;;21.8;;;
82900;21/09/2000;0000;;28.1;;6.8;78;
82900;21/09/2000;1200;4;;21;;;
82900;22/09/2000;0000;;28;;2;83.75;
82900;22/09/2000;1200;3;;21;;;
82900;23/09/2000;0000;;27.8;;4.1;77;
82900;23/09/2000;1200;2.6;;21;;;
82900;24/09/2000;0000;;28.6;;9.8;77;
82900;24/09/2000;1200;0.6;;20.6;;;
82900;25/09/2000;0000;;28.4;;2.2;78;
82900;25/09/2000;1200;2.2;;23.2;;;
82900;26/09/2000;0000;;28.6;;10;74.75;
82900;26/09/2000;1200;0;;24;;;
82900;27/09/2000;0000;;29;;8.9;73.75;
82900;27/09/2000;1200;0.6;;20.6;;;
82900;28/09/2000;0000;;28.4;;6.4;73.5;
82900;28/09/2000;1200;3.6;;22.6;;;
82900;29/09/2000;0000;;28.6;;5.4;73.75;
82900;29/09/2000;1200;0;;21.6;;;
82900;30/09/2000;0000;;28.8;;6.2;72.25;
82900;30/09/2000;1200;2.2;;24.9;;;
82900;01/10/2000;0000;;29;;9.8;72;
82900;01/10/2000;1200;0;;20.7;;;
82900;02/10/2000;0000;;29.6;;9.9;67.25;
82900;02/10/2000;1200;0.2;;24.4;;;
82900;03/10/2000;0000;;29.5;;10.8;69.5;
82900;03/10/2000;1200;0;;;;;
82900;04/10/2000;0000;;29.8;;9.8;72.75;
82900;04/10/2000;1200;0;;22.4;;;
82900;05/10/2000;0000;;30;;8.7;79.25;
82900;05/10/2000;1200;0;;21.6;;;
82900;06/10/2000;0000;;29.4;;10;69.5;
82900;06/10/2000;1200;0;;20.5;;;
82900;07/10/2000;0000;;29;;9.6;68;
82900;07/10/2000;1200;1.1;;21.4;;;
82900;08/10/2000;0000;;29;;8.8;69.5;
82900;08/10/2000;1200;3.3;;22.6;;;
82900;09/10/2000;0000;;29;;8.8;70.25;
82900;09/10/2000;1200;0;;22.8;;;
82900;10/10/2000;0000;;29.3;;7.3;68.5;
82900;10/10/2000;1200;0.9;;25;;;
82900;11/10/2000;0000;;28;;0.5;86.5;
82900;11/10/2000;1200;16.8;;23;;;
82900;12/10/2000;0000;;28.8;;6.5;69;
82900;12/10/2000;1200;8.8;;21.3;;;
82900;13/10/2000;0000;;28.2;;5.9;75.5;
82900;13/10/2000;1200;6;;22;;;
82900;14/10/2000;0000;;28.5;;7.4;72.75;
82900;14/10/2000;1200;5.8;;21.6;;;
82900;15/10/2000;0000;;29;;6;73.75;
82900;15/10/2000;1200;0;;20;;;
82900;16/10/2000;0000;;29.2;;6.3;74.5;
82900;16/10/2000;1200;1.2;;22.4;;;
82900;17/10/2000;0000;;28.6;;3.7;74;
82900;17/10/2000;1200;0.1;;20.6;;;
82900;18/10/2000;0000;;28.9;;5.9;75.75;
82900;18/10/2000;1200;7.4;;23.2;;;
82900;19/10/2000;0000;;28.7;;9.4;70;
82900;19/10/2000;1200;1.3;;21.9;;;
82900;20/10/2000;0000;;28.7;;5.1;73;
82900;20/10/2000;1200;0.3;;25;;;
82900;21/10/2000;0000;;29.9;;5.8;72.5;
82900;21/10/2000;1200;0;;25;;;
82900;22/10/2000;0000;;29.5;;4;72.75;
82900;22/10/2000;1200;0;;25;;;
82900;23/10/2000;0000;;29;;5.9;76;
82900;23/10/2000;1200;0;;22.5;;;
82900;24/10/2000;0000;;29.2;;6.9;72.25;
82900;24/10/2000;1200;0;;25;;;
82900;25/10/2000;0000;;29;;5.1;74;
82900;25/10/2000;1200;0.9;;20.9;;;
82900;26/10/2000;0000;;29.2;;9.8;70.25;
82900;26/10/2000;1200;0.4;;24.4;;;
82900;27/10/2000;0000;;28.9;;7.1;76;
82900;27/10/2000;1200;3;;23.5;;;
82900;28/10/2000;0000;;29.5;;5.1;76.75;
82900;28/10/2000;1200;0.6;;24.8;;;
82900;29/10/2000;0000;;29.4;;5.5;73.25;
82900;29/10/2000;1200;0;;21.8;;;
82900;30/10/2000;0000;;29;;5.9;71.75;
82900;30/10/2000;1200;0.1;;24.4;;;
82900;31/10/2000;0000;;29.7;;8.2;75.75;
82900;31/10/2000;1200;0;;23.9;;;
82900;01/11/2000;0000;;29.9;;8.3;72.75;
82900;01/11/2000;1200;0;;22.4;;;
82900;02/11/2000;0000;;29.7;;9.8;73.5;
82900;02/11/2000;1200;0;;21.6;;;
82900;03/11/2000;0000;;29.3;;7.6;80.75;
82900;03/11/2000;1200;1.8;;24.5;;;
82900;04/11/2000;0000;;29.6;;10.3;68.5;
82900;04/11/2000;1200;0;;21.2;;;
82900;05/11/2000;0000;;30;;7.6;71;
82900;05/11/2000;1200;0;;21.8;;;
82900;06/11/2000;0000;;29.4;;8.4;72.75;
82900;06/11/2000;1200;0;;23.2;;;
82900;07/11/2000;0000;;30.4;;9.8;67.25;
82900;07/11/2000;1200;0;;21;;;
82900;08/11/2000;0000;;30.2;;6.3;69.25;
82900;08/11/2000;1200;0;;21.4;;;
82900;09/11/2000;0000;;29.2;;0.6;74.75;
82900;09/11/2000;1200;0;;22.8;;;
82900;10/11/2000;0000;;28.2;;0.6;83;
82900;10/11/2000;1200;13.6;;20.4;;;
82900;11/11/2000;0000;;30.1;;9.4;73.25;
82900;11/11/2000;1200;0.4;;22;;;
82900;12/11/2000;0000;;30;;9.1;77.5;
82900;12/11/2000;1200;0;;21.5;;;
82900;13/11/2000;0000;;29.9;;10;71.25;
82900;13/11/2000;1200;0;;21;;;
82900;14/11/2000;0000;;30.8;;9.8;73.25;
82900;14/11/2000;1200;0;;20;;;
82900;15/11/2000;0000;;30.1;;7.7;68.75;
82900;15/11/2000;1200;0;;20.6;;;
82900;16/11/2000;0000;;29.4;;7.7;70.25;
82900;16/11/2000;1200;0;;20.9;;;
82900;17/11/2000;0000;;30;;8.5;74;
82900;17/11/2000;1200;0.2;;23.8;;;
82900;18/11/2000;0000;;29.6;;10;67.25;
82900;18/11/2000;1200;6.2;;23;;;
82900;19/11/2000;0000;;29.8;;6.4;74.75;
82900;19/11/2000;1200;0.3;;21.5;;;
82900;20/11/2000;0000;;30;;10.4;71.5;
82900;20/11/2000;1200;0;;22.9;;;
82900;21/11/2000;0000;;29.6;;6.9;70.5;
82900;21/11/2000;1200;0;;25.4;;;
82900;22/11/2000;0000;;29.9;;10.3;68.25;
82900;22/11/2000;1200;0;;24.6;;;
82900;23/11/2000;0000;;30;;10.2;71.75;
82900;23/11/2000;1200;0;;23.5;;;
82900;24/11/2000;0000;;30.2;;9.9;71.25;
82900;24/11/2000;1200;0;;22;;;
82900;25/11/2000;0000;;29.8;;8.2;72.25;
82900;25/11/2000;1200;0;;22.4;;;
82900;26/11/2000;0000;;29.2;;6.5;76.25;
82900;26/11/2000;1200;6;;23.8;;;
82900;27/11/2000;0000;;29;;6.5;85.75;
82900;27/11/2000;1200;8;;23.2;;;
82900;28/11/2000;0000;;29.7;;8.8;75.75;
82900;28/11/2000;1200;5.6;;23.6;;;
82900;29/11/2000;0000;;29.8;;10.6;70.75;
82900;29/11/2000;1200;0;;25;;;
82900;30/11/2000;0000;;29.6;;8.6;73;
82900;30/11/2000;1200;3;;20;;;
82900;01/12/2000;0000;;29.6;;9.2;72.25;
82900;01/12/2000;1200;0;;22;;;
82900;02/12/2000;0000;;30.2;;9.3;71.75;
82900;02/12/2000;1200;0;;20.3;;;
82900;03/12/2000;0000;;30;;10.8;66.5;
82900;03/12/2000;1200;0;;20.8;;;
82900;04/12/2000;0000;;30;;10.5;67;
82900;04/12/2000;1200;0;;22.4;;;
82900;05/12/2000;0000;;30.2;;9.5;72;
82900;05/12/2000;1200;0;;20.8;;;
82900;06/12/2000;0000;;30.2;;9.5;72;
82900;06/12/2000;1200;0;;22.2;;;
82900;07/12/2000;0000;;30.4;;10.2;71;
82900;07/12/2000;1200;0;;22;;;
82900;08/12/2000;0000;;30.2;;8.7;73.75;
82900;08/12/2000;1200;0;;23.6;;;
82900;09/12/2000;0000;;30.1;;9.9;70.25;
82900;09/12/2000;1200;0;;24;;;
82900;10/12/2000;0000;;30.1;;10.5;70.5;
82900;10/12/2000;1200;0;;22;;;
82900;11/12/2000;0000;;30.6;;8.4;71.75;
82900;11/12/2000;1200;0;;21;;;
82900;12/12/2000;0000;;27.4;;0.2;83.5;
82900;12/12/2000;1200;1;;21.2;;;
82900;13/12/2000;0000;;28.7;;1.3;85;
82900;13/12/2000;1200;18.9;;22;;;
82900;14/12/2000;0000;;27.2;;0;87.5;
82900;14/12/2000;1200;0.9;;22.5;;;
82900;15/12/2000;0000;;25;;0;93;
82900;15/12/2000;1200;53;;21;;;
82900;16/12/2000;0000;;27;;0.1;96.25;
82900;16/12/2000;1200;22.7;;21;;;
82900;17/12/2000;0000;;26.8;;0;93.75;
82900;17/12/2000;1200;;;21.2;;;
82900;18/12/2000;0000;;29.4;;2.9;85;
82900;18/12/2000;1200;0.1;;23;;;
82900;19/12/2000;0000;;29.1;;6.3;82;
82900;19/12/2000;1200;0;;23.8;;;
82900;20/12/2000;0000;;29.8;;10.9;73;
82900;20/12/2000;1200;0;;20.4;;;
82900;21/12/2000;0000;;29.8;;9.3;75.75;
82900;21/12/2000;1200;0;;20.8;;;
82900;22/12/2000;0000;;29.9;;10.1;76.25;
82900;22/12/2000;1200;0;;24.6;;;
82900;23/12/2000;0000;;29.8;;9.3;74.5;
82900;23/12/2000;1200;0;;23;;;
82900;24/12/2000;0000;;29.8;;10.2;74;
82900;24/12/2000;1200;0;;22;;;
82900;25/12/2000;0000;;29.8;;10;74.75;
82900;25/12/2000;1200;0;;23;;;
82900;26/12/2000;0000;;29.8;;9.2;72.75;
82900;26/12/2000;1200;1;;24;;;
82900;27/12/2000;0000;;29.9;;8.7;71.25;
82900;27/12/2000;1200;0;;22.9;;;
82900;28/12/2000;0000;;30.4;;7.8;72.75;
82900;28/12/2000;1200;0;;21;;;
82900;29/12/2000;0000;;29.2;;3.3;74.25;
82900;29/12/2000;1200;0;;20.6;;;
82900;30/12/2000;0000;;29.7;;7.6;77;
82900;30/12/2000;1200;1.5;;23;;;
82900;31/12/2000;0000;;29.4;;10.6;71.25;
82900;31/12/2000;1200;0;;22.5;;;
82900;01/01/2001;0000;;29.8;;9.8;70.75;
82900;01/01/2001;1200;0.5;;21.6;;;
82900;02/01/2001;0000;;30.3;;9.3;73;
82900;02/01/2001;1200;0;;20.4;;;
82900;03/01/2001;0000;;29.5;;0.7;75.25;
82900;03/01/2001;1200;0;;21;;;
82900;04/01/2001;0000;;28.9;;2.1;76;
82900;04/01/2001;1200;5.6;;24;;;
82900;05/01/2001;0000;;29;;4.2;81.25;
82900;05/01/2001;1200;2.6;;23.2;;;
82900;06/01/2001;0000;;29.3;;5.7;;
82900;06/01/2001;1200;10.5;;24.2;;;
82900;07/01/2001;0000;;29.7;;8.3;70.5;
82900;07/01/2001;1200;0;;22.8;;;
82900;08/01/2001;0000;;29.7;;10.8;69.25;
82900;08/01/2001;1200;0;;21;;;
82900;09/01/2001;0000;;29.8;;7.3;81;
82900;09/01/2001;1200;0;;20.5;;;
82900;10/01/2001;0000;;29.9;;9.1;67.75;
82900;10/01/2001;1200;2.3;;24.4;;;
82900;11/01/2001;0000;;28.6;;0.9;82;
82900;11/01/2001;1200;3.6;;22.8;;;
82900;12/01/2001;0000;;29;;2;77.25;
82900;12/01/2001;1200;15.7;;25;;;
82900;13/01/2001;0000;;29.5;;8.4;73.25;
82900;13/01/2001;1200;1.2;;24.7;;;
82900;14/01/2001;0000;;29.8;;8;70.25;
82900;14/01/2001;1200;2.3;;24;;;
82900;15/01/2001;0000;;29.7;;8.6;71;
82900;15/01/2001;1200;1;;25.2;;;
82900;16/01/2001;0000;;29.7;;10.4;70.25;
82900;16/01/2001;1200;0;;23.4;;;
82900;17/01/2001;0000;;30;;10.8;67.25;
82900;17/01/2001;1200;0;;21;;;
82900;18/01/2001;0000;;29.5;;8;73.25;
82900;18/01/2001;1200;0.5;;24.4;;;
82900;19/01/2001;0000;;29.5;;8.3;73.75;
82900;19/01/2001;1200;11.4;;22;;;
82900;20/01/2001;0000;;29.7;;10;71;
82900;20/01/2001;1200;0;;21.8;;;
82900;21/01/2001;0000;;29.8;;9.4;69.75;
82900;21/01/2001;1200;0;;20;;;
82900;22/01/2001;0000;;30.1;;10;69;
82900;22/01/2001;1200;0;;20.4;;;
82900;23/01/2001;0000;;30.2;;9.2;72.25;
82900;23/01/2001;1200;0;;22;;;
82900;24/01/2001;0000;;30.5;;8.6;70;
82900;24/01/2001;1200;0;;22;;;
82900;25/01/2001;0000;;30.2;;10;67.25;
82900;25/01/2001;1200;0;;21.4;;;
82900;26/01/2001;0000;;30;;8.4;69.75;
82900;26/01/2001;1200;0;;21.7;;;
82900;27/01/2001;0000;;30.4;;8.2;72.75;
82900;27/01/2001;1200;0;;22;;;
82900;28/01/2001;0000;;30.5;;9.2;72;
82900;28/01/2001;1200;0;;25;;;
82900;29/01/2001;0000;;30.7;;9;70.5;
82900;29/01/2001;1200;0;;20.4;;;
82900;30/01/2001;0000;;30.4;;9.5;72.5;
82900;30/01/2001;1200;0;;20.9;;;
82900;31/01/2001;0000;;30.9;;10.3;72.25;
82900;31/01/2001;1200;1.6;;22.6;;;
82900;01/02/2001;0000;;30.7;;10.7;71.5;
82900;01/02/2001;1200;0;;22.4;;;
82900;02/02/2001;0000;;31.3;;9.6;71;
82900;02/02/2001;1200;0;;22.2;;;
82900;03/02/2001;0000;;31.4;;7.4;72.75;
82900;03/02/2001;1200;0;;22.4;;;
82900;04/02/2001;0000;;29.8;;5.3;78;
82900;04/02/2001;1200;20;;23;;;
82900;05/02/2001;0000;;30.4;;10.6;72.25;
82900;05/02/2001;1200;0;;22;;;
82900;06/02/2001;0000;;30.6;;9.5;72;
82900;06/02/2001;1200;0.3;;22.4;;;
82900;07/02/2001;0000;;30.9;;10.6;78.25;
82900;07/02/2001;1200;0;;22;;;
82900;08/02/2001;0000;;30.4;;8.7;71.75;
82900;08/02/2001;1200;3;;25.6;;;
82900;09/02/2001;0000;;30.5;;9.6;66.25;
82900;09/02/2001;1200;0;;25;;;
82900;10/02/2001;0000;;30.5;;10.8;68;
82900;10/02/2001;1200;0;;20.7;;;
82900;11/02/2001;0000;;30.7;;10.7;70;
82900;11/02/2001;1200;0;;21.6;;;
82900;12/02/2001;0000;;30.8;;7.1;76.75;
82900;12/02/2001;1200;4.4;;23.2;;;
82900;13/02/2001;0000;;30.6;;9.1;70;
82900;13/02/2001;1200;0;;25.8;;;
82900;14/02/2001;0000;;31;;9.7;69.75;
82900;14/02/2001;1200;0.2;;25.4;;;
82900;15/02/2001;0000;;30.7;;7.9;75.5;
82900;15/02/2001;1200;2.8;;22.1;;;
82900;16/02/2001;0000;;31;;9.5;69.5;
82900;16/02/2001;1200;0;;21.4;;;
82900;17/02/2001;0000;;31.5;;9.9;70.25;
82900;17/02/2001;1200;0;;23.4;;;
82900;18/02/2001;0000;;30.7;;8.2;73.75;
82900;18/02/2001;1200;5;;23.4;;;
82900;19/02/2001;0000;;30.8;;4.8;70.75;
82900;19/02/2001;1200;0;;21.7;;;
82900;20/02/2001;0000;;30.6;;9.5;68.25;
82900;20/02/2001;1200;0;;21.9;;;
82900;21/02/2001;0000;;31.2;;8.7;71.5;
82900;21/02/2001;1200;0.2;;22;;;
82900;22/02/2001;0000;;31.9;;10.2;66.25;
82900;22/02/2001;1200;0;;25;;;
82900;23/02/2001;0000;;31.4;;8;73;
82900;23/02/2001;1200;0;;23.8;;;
82900;24/02/2001;0000;;31.8;;8.1;68.75;
82900;24/02/2001;1200;0;;26.2;;;
82900;25/02/2001;0000;;31.5;;10.5;70.75;
82900;25/02/2001;1200;0.2;;23.4;;;
82900;26/02/2001;0000;;30.4;;6.1;76;
82900;26/02/2001;1200;14;;24.4;;;
82900;27/02/2001;0000;;30.5;;4.2;74.25;
82900;27/02/2001;1200;4;;22.4;;;
82900;28/02/2001;0000;;30.8;;2.9;79.25;
82900;28/02/2001;1200;2.4;;23.6;;;
82900;01/03/2001;0000;;30.6;;6.5;73.5;
82900;01/03/2001;1200;1.3;;22.8;;;
82900;02/03/2001;0000;;31;;6.8;75.25;
82900;02/03/2001;1200;0;;23.4;;;
82900;03/03/2001;0000;;30.8;;9.8;73;
82900;03/03/2001;1200;2.4;;26;;;
82900;04/03/2001;0000;;30.5;;9.6;71.75;
82900;04/03/2001;1200;1;;23.8;;;
82900;05/03/2001;0000;;31;;9.8;73.5;
82900;05/03/2001;1200;0;;25;;;
82900;06/03/2001;0000;;31;;10.5;67.25;
82900;06/03/2001;1200;0;;22.8;;;
82900;07/03/2001;0000;;31.2;;10;70.75;
82900;07/03/2001;1200;0;;26;;;
82900;08/03/2001;0000;;31.7;;7.1;74.5;
82900;08/03/2001;1200;0;;23.4;;;
82900;09/03/2001;0000;;28.4;;0.4;91.5;
82900;09/03/2001;1200;12.6;;23.6;;;
82900;10/03/2001;0000;;30.6;;8.5;71.75;
82900;10/03/2001;1200;5.8;;22.8;;;
82900;11/03/2001;0000;;29.4;;1.8;77.25;
82900;11/03/2001;1200;0;;23.3;;;
82900;12/03/2001;0000;;30.1;;3.6;75.5;
82900;12/03/2001;1200;4.4;;25.2;;;
82900;13/03/2001;0000;;30.6;;4.1;85.25;
82900;13/03/2001;1200;4;;23.5;;;
82900;14/03/2001;0000;;29;;2.6;85.75;
82900;14/03/2001;1200;10.3;;22.6;;;
82900;15/03/2001;0000;;30.4;;8.7;78.5;
82900;15/03/2001;1200;7.7;;22;;;
82900;16/03/2001;0000;;31.3;;10.5;72;
82900;16/03/2001;1200;0;;21.8;;;
82900;17/03/2001;0000;;31;;10.4;74.75;
82900;17/03/2001;1200;0;;21.7;;;
82900;18/03/2001;0000;;30.8;;9.5;77.5;
82900;18/03/2001;1200;3.8;;23.6;;;
82900;19/03/2001;0000;;30.9;;10.1;67.75;
82900;19/03/2001;1200;0;;21.4;;;
82900;20/03/2001;0000;;31.3;;10.5;71;
82900;20/03/2001;1200;0;;22.4;;;
82900;21/03/2001;0000;;30.6;;7.5;80.25;
82900;21/03/2001;1200;4;;24.2;;;
82900;22/03/2001;0000;;30.2;;2.5;72;
82900;22/03/2001;1200;2.3;;23;;;
82900;23/03/2001;0000;;30.8;;7.6;73.5;
82900;23/03/2001;1200;0.1;;21.6;;;
82900;24/03/2001;0000;;31.6;;10.1;69;
82900;24/03/2001;1200;0;;21.5;;;
82900;25/03/2001;0000;;31.5;;10.1;70.75;
82900;25/03/2001;1200;0;;21.9;;;
82900;26/03/2001;0000;;30.5;;6.9;79;
82900;26/03/2001;1200;7.6;;23;;;
82900;27/03/2001;0000;;31;;8.4;75.25;
82900;27/03/2001;1200;1.2;;23.1;;;
82900;28/03/2001;0000;;30.6;;6.6;75.5;
82900;28/03/2001;1200;4.3;;23.6;;;
82900;29/03/2001;0000;;27.7;;0.1;96.5;
82900;29/03/2001;1200;33.6;;23.4;;;
82900;30/03/2001;0000;;27.8;;0.7;93.25;
82900;30/03/2001;1200;7.2;;22.2;;;
82900;31/03/2001;0000;;28.5;;0.5;88;
82900;31/03/2001;1200;20.1;;23.4;;;
82900;01/04/2001;0000;;27.5;;0;89.5;
82900;01/04/2001;1200;6.8;;23.4;;;
82900;02/04/2001;0000;;30.1;;5.1;88.5;
82900;02/04/2001;1200;3.5;;22.4;;;
82900;03/04/2001;0000;;30.1;;8.2;81.5;
82900;03/04/2001;1200;15.1;;22.6;;;
82900;04/04/2001;0000;;29.6;;4.5;80.75;
82900;04/04/2001;1200;1.6;;21.2;;;
82900;05/04/2001;0000;;30.6;;10.1;81.75;
82900;05/04/2001;1200;0;;20.9;;;
82900;06/04/2001;0000;;30.3;;5;79.75;
82900;06/04/2001;1200;5.7;;22;;;
82900;07/04/2001;0000;;30.4;;8.5;72.5;
82900;07/04/2001;1200;0.5;;23;;;
82900;08/04/2001;0000;;30.2;;5.9;73.25;
82900;08/04/2001;1200;0;;22;;;
82900;09/04/2001;0000;;30.3;;6.2;72.25;
82900;09/04/2001;1200;0;;21.2;;;
82900;10/04/2001;0000;;30.2;;9;66.75;
82900;10/04/2001;1200;0;;22;;;
82900;11/04/2001;0000;;28.8;;0;87;
82900;11/04/2001;1200;0;;23.8;;;
82900;12/04/2001;0000;;30.5;;5.7;77;
82900;12/04/2001;1200;6.1;;23.2;;;
82900;13/04/2001;0000;;29.5;;6.2;75.25;
82900;13/04/2001;1200;1;;23.2;;;
82900;14/04/2001;0000;;30;;8.1;74;
82900;14/04/2001;1200;5;;23;;;
82900;15/04/2001;0000;;27.4;;0;98.25;
82900;15/04/2001;1200;52.2;;22.7;;;
82900;16/04/2001;0000;;30.2;;4.5;88.5;
82900;16/04/2001;1200;24.3;;22;;;
82900;17/04/2001;0000;;28.1;;0.7;87.5;
82900;17/04/2001;1200;72.1;;22.8;;;
82900;18/04/2001;0000;;29.7;;4;84;
82900;18/04/2001;1200;0.8;;23;;;
82900;19/04/2001;0000;;29.9;;6.7;85.75;
82900;19/04/2001;1200;2;;22.4;;;
82900;20/04/2001;0000;;30;;8.4;76.25;
82900;20/04/2001;1200;0;;22;;;
82900;21/04/2001;0000;;30.5;;9.3;86.75;
82900;21/04/2001;1200;0;;22.7;;;
82900;22/04/2001;0000;;29.8;;8.3;75.75;
82900;22/04/2001;1200;7;;22.6;;;
82900;23/04/2001;0000;;30;;9.9;82.75;
82900;23/04/2001;1200;3.2;;23.6;;;
82900;24/04/2001;0000;;29.8;;7.4;87.25;
82900;24/04/2001;1200;17.3;;23.4;;;
82900;25/04/2001;0000;;29.8;;5.6;82.25;
82900;25/04/2001;1200;7.5;;24.2;;;
82900;26/04/2001;0000;;29.5;;5.4;87;
82900;26/04/2001;1200;4.9;;23.1;;;
82900;27/04/2001;0000;;30;;8.6;75.5;
82900;27/04/2001;1200;8.6;;23;;;
82900;28/04/2001;0000;;27;;0;92.5;
82900;28/04/2001;1200;7.1;;23;;;
82900;29/04/2001;0000;;28.8;;2.4;87.75;
82900;29/04/2001;1200;74.6;;22;;;
82900;30/04/2001;0000;;29.6;;9.6;80.75;
82900;30/04/2001;1200;0.9;;21.8;;;
82900;01/05/2001;0000;;29.9;;9.5;82.75;
82900;01/05/2001;1200;2;;21;;;
82900;02/05/2001;0000;;29.8;;7.6;80.25;
82900;02/05/2001;1200;0;;22.8;;;
82900;03/05/2001;0000;;29.3;;5.7;83.5;
82900;03/05/2001;1200;0;;23;;;
82900;04/05/2001;0000;;29;;2.8;88.25;
82900;04/05/2001;1200;20;;22.8;;;
82900;05/05/2001;0000;;29.7;;5.6;85.25;
82900;05/05/2001;1200;6.6;;22.2;;;
82900;06/05/2001;0000;;29.7;;8.5;77.25;
82900;06/05/2001;1200;9.6;;22.6;;;
82900;07/05/2001;0000;;30.6;;10.2;81.5;
82900;07/05/2001;1200;0;;22;;;
82900;08/05/2001;0000;;30.2;;4.9;81.75;
82900;08/05/2001;1200;0;;22.2;;;
82900;09/05/2001;0000;;29.7;;8.1;78;
82900;09/05/2001;1200;0;;22.2;;;
82900;10/05/2001;0000;;30.4;;9.2;74.25;
82900;10/05/2001;1200;0;;22;;;
82900;11/05/2001;0000;;30.4;;9.7;78.25;
82900;11/05/2001;1200;0;;22;;;
82900;12/05/2001;0000;;30.4;;8.9;79;
82900;12/05/2001;1200;0;;21.2;;;
82900;13/05/2001;0000;;30.5;;8.2;75.25;
82900;13/05/2001;1200;0;;22.8;;;
82900;14/05/2001;0000;;30;;8.3;81.5;
82900;14/05/2001;1200;0;;21.8;;;
82900;15/05/2001;0000;;30.1;;9.5;78.75;
82900;15/05/2001;1200;0;;20.2;;;
82900;16/05/2001;0000;;29.6;;8.5;76.5;
82900;16/05/2001;1200;0.5;;21.8;;;
82900;17/05/2001;0000;;30.7;;9.3;72;
82900;17/05/2001;1200;0;;21.5;;;
82900;18/05/2001;0000;;29.6;;8.8;73.25;
82900;18/05/2001;1200;0;;20.3;;;
82900;19/05/2001;0000;;30;;9.2;73.75;
82900;19/05/2001;1200;0;;21.6;;;
82900;20/05/2001;0000;;30.3;;9.1;74;
82900;20/05/2001;1200;0;;22.5;;;
82900;21/05/2001;0000;;30.3;;10.5;68.25;
82900;21/05/2001;1200;0;;22;;;
82900;22/05/2001;0000;;30.3;;10.1;68.25;
82900;22/05/2001;1200;0;;20.6;;;
82900;23/05/2001;0000;;30;;9.3;77.25;
82900;23/05/2001;1200;0;;21.2;;;
82900;24/05/2001;0000;;29.5;;5.1;79;
82900;24/05/2001;1200;8.7;;22;;;
82900;25/05/2001;0000;;29.8;;4.5;83.5;
82900;25/05/2001;1200;0;;22.6;;;
82900;26/05/2001;0000;;29.7;;9.7;81;
82900;26/05/2001;1200;2.9;;22;;;
82900;27/05/2001;0000;;29.9;;8.1;74.25;
82900;27/05/2001;1200;0;;19.9;;;
82900;28/05/2001;0000;;30.3;;9.8;75;
82900;28/05/2001;1200;0;;20.6;;;
82900;29/05/2001;0000;;30.4;;8.1;75.25;
82900;29/05/2001;1200;0.2;;23.6;;;
82900;30/05/2001;0000;;29.7;;8;84.25;
